Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
Yojimbo,1961,Akira Kurosawa,"['Thriller', 'Drama']",4.5,4.3,110,['Japan'],Japanese,['Japanese'],144709,58705,50550,"['Toshirō Mifune', 'Tatsuya Nakadai', 'Yōko Tsukasa', 'Isuzu Yamada', 'Daisuke Katō', 'Seizaburō Kawazu', 'Takashi Shimura', 'Hiroshi Tachikawa', 'Yōsuke Natsuki', 'Eijirō Tōno', 'Kamatari Fujiwara', 'Ikio Sawamura', 'Atsushi Watanabe', 'Susumu Fujita', 'Kyū Sazanka', 'Kō Nishimura', 'Takeshi Katō', 'Ichirō Nakatani', 'Sachio Sakai', 'Akira Tani', 'Namigoro Rashomon', 'Yoshio Tsuchiya', 'Gen Shimizu', 'Jerry Fujio', 'Yutaka Sada', 'Shin Ōtomo', 'Shōichi Hirose', 'Hideyo Amamoto', 'Shōji Ōki', 'Fuminori Ōhashi', 'Hiroshi Kiyama', 'Senkichi Ōmura', 'Noriko Honma', 'Ryusuke Nishio', 'Naoya Kusakawa', 'Nadao Kirino', 'Mitsuo Tsuda', 'Shinpei Takagi', 'Jun Ōtomo', 'Akio Kusama', 'Yasuzō Ogawa', 'Hiroshi Takagi', ""Jun'ichirō Mukai"", 'Takuzō Kumagai', 'Ichirō Chiba', 'Haruya Sakamoto', 'Rinsaku Ogata', 'Takeo Ogushi', 'Yoko Terui', 'Hiromi Mineoka', 'Michiko Kawa']",['TOHO'],https://letterboxd.com//film/yojimbo/
Kill Bill: Vol. 1,2003,Quentin Tarantino,"['Crime', 'Action']",5,4.18,111,['USA'],English,"['English', 'Japanese', 'French']",1911621,241620,717324,"['Uma Thurman', 'Lucy Liu', 'Vivica A. Fox', 'Daryl Hannah', 'David Carradine', 'Michael Madsen', 'Julie Dreyfus', 'Chiaki Kuriyama', 'Sonny Chiba', 'Gordon Liu Chia-hui', 'Michael Parks', 'Michael Bowen', 'Jun Kunimura', 'Kenji Ohba', 'Yuki Kazamatsuri', 'James Parks', 'Sakichi Sato', 'Jonathan Loughran', 'Yoshiyuki Morishita', 'Tetsuro Shimaguchi', 'Kazuki Kitamura', 'Yoji Tanaka', 'Sō Yamanaka', 'Juri Manase', 'Akaji Maro', 'Goro Daimon', 'Shun Sugata', 'Zhang Jinzhan', 'Hu Xiaohui', 'Ambrosia Kelley', 'Sachiko Fujii', 'Shu Lan Tuan', 'Ai Maeda', 'Naomi Kusumi', 'Hikaru Midorikawa', 'Issey Takahashi', 'Yoshiko Yamaguchi', 'Ronnie Yoshiko Fujiyama']","['Miramax', 'A Band Apart', 'Super Cool ManChu']",https://letterboxd.com//film/kill-bill-vol-1/
The Thing,1982,John Carpenter,"['Mystery', 'Science Fiction', 'Horror']",4.5,4.35,109,"['Canada', 'USA']",English,"['English', 'Norwegian']",793503,247818,319943,"['Kurt Russell', 'Keith David', 'Wilford Brimley', 'T.K. Carter', 'David Clennon', 'Richard Dysart', 'Charles Hallahan', 'Peter Maloney', 'Richard Masur', 'Donald Moffat', 'Joel Polis', 'Thomas G. Waites', 'Norbert Weisser', 'Larry J. Franco', 'Nate Irwin', 'William Zeman', 'Adrienne Barbeau', 'John Carpenter', 'Jed']","['Universal Pictures', 'Turman-Foster Company', 'Province of BC, Ministry of Tourism, Film Promotion Office']",https://letterboxd.com//film/the-thing/
Monty Python and the Holy Grail,1975,"Terry Gilliam, Terry Jones","['Fantasy', 'Comedy', 'Adventure']",4,4.13,91,['UK'],English,"['English', 'French', 'Latin']",673435,90552,208884,"['Graham Chapman', 'John Cleese', 'Eric Idle', 'Terry Gilliam', 'Terry Jones', 'Michael Palin', 'Connie Booth', 'Carol Cleveland', 'Neil Innes', 'Bee Duffell', 'John Young', 'Rita Davies', 'Avril Stewart', 'Sally Kinghorn', 'Mark Zycon', 'Elspeth Cameron', 'Mitsuko Forstater', 'Sandy Johnson', 'Sandy Rose', 'Romilly Squire', 'Joni Flynn', 'Alison Walker', 'Loraine Ward', 'Anna Lanski', 'Sally Coombe', 'Vivienne MacDonald', 'Yvonne Dick', 'Daphne Darling', 'Fiona Gordon', 'Judy Lamb', 'Tracy Sneddon', 'Joyce Pollner', 'Mary Allen', 'Gloria Graham', 'Sylvia Taylor', 'Iain Banks', 'Julian Doyle', 'Margarita Doyle', 'Charles Knode', 'Zack Matalon', 'Scott Mike', 'William Palin', 'Tom Raeburn', 'Brian Ross', 'Roy Forge Smith', 'Maggie Weston', 'John Thornton']","['Python (Monty) Pictures Limited', 'Michael White Productions', 'National Film Trustee Company']",https://letterboxd.com//film/monty-python-and-the-holy-grail/
The Great Escape,1963,John Sturges,"['History', 'Drama', 'War', 'Thriller', 'Adventure']",4,4.12,173,['USA'],English,"['English', 'German', 'French', 'Russian']",132199,40678,32595,"['Steve McQueen', 'James Garner', 'Richard Attenborough', 'James Donald', 'Charles Bronson', 'Donald Pleasence', 'James Coburn', 'Hannes Messemer', 'David McCallum', 'Gordon Jackson', 'John Leyton', 'Angus Lennie', 'Nigel Stock', 'Robert Graf', 'Jud Taylor', 'Hans Reiser', 'Harry Riebauer', 'William Russell', 'Robert Freitag', 'Ulrich Beiger', 'George Mikell', 'Lawrence Montaigne', 'Robert Desmond', 'Til Kiwe', 'Heinz Weiss', 'Tom Adams', 'Karl-Otto Alberty']","['The Mirisch Company', 'United Artists']",https://letterboxd.com//film/the-great-escape/
Finding Nemo,2003,Andrew Stanton,"['Animation', 'Family']",4.5,4.04,100,['USA'],English,['English'],2130777,156702,513258,"['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould', 'Willem Dafoe', 'Geoffrey Rush', 'Brad Garrett', 'Allison Janney', 'Austin Pendleton', 'Stephen Root', 'Vicki Lewis', 'Joe Ranft', 'Andrew Stanton', 'Elizabeth Perkins', 'Nicholas Bird', 'Bob Peterson', 'Barry Humphries', 'Eric Bana', 'Bruce Spence', 'Bill Hunter', 'LuLu Ebeling', 'Jordan Ranft', 'Erica Beck', 'Erik Per Sullivan', 'John Ratzenberger', 'Carlos Alazraqui', 'Alec Medlock', 'Bob Bergen', 'Nicole Miller', 'Geoff Brooks', 'Lisa Peers', 'Paul Eiding', 'Phil Proctor', 'Leland Grossman', 'Daryl Sabara', 'Lili Ishida', 'Emmett Shoemaker', 'Oliver Kindred', 'Ben Stanton', 'Danny Mann', 'Kali Whitehurst', 'Rove McManus', 'James S. Baker', 'Vanessa Marano', 'Susan Blu', 'Annelise Nolting', 'Jeff Pidgeon', 'Jennifer Darling', 'Aaron Fors', 'Katherine Ringgold', 'Jess Harnell', 'David Ian Salter', 'Caroline Kindred', 'Sherry Lynn', 'Jim Ward', 'Mickie McGowan', 'Jack Angel', 'Laura Marano', 'Bobby Block', 'Laraine Newman', 'Jane Carr', 'Michaela Jill Murphy', 'Jan Rabson', 'Bradley Trevor Greive', 'Evan Sabara', 'Marc John Jefferies', 'Eliza Schneider', 'Lee Unkrich', 'Noah Luke']",['Pixar'],https://letterboxd.com//film/finding-nemo/
Rashomon,1950,Akira Kurosawa,"['Crime', 'Drama', 'Mystery']",4.5,4.23,88,['Japan'],Japanese,['Japanese'],238519,88095,71722,"['Toshirō Mifune', 'Machiko Kyō', 'Takashi Shimura', 'Masayuki Mori', 'Minoru Chiaki', 'Kichijirō Ueda', 'Noriko Honma', 'Daisuke Katō']",['Daiei Film'],https://letterboxd.com//film/rashomon/
The Elephant Man,1980,David Lynch,"['History', 'Drama']",3,4.23,124,['USA'],English,['English'],267624,77519,78747,"['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud', 'Wendy Hiller', 'Freddie Jones', 'Michael Elphick', 'Hannah Gordon', 'Helen Ryan', 'John Standing', 'Dexter Fletcher', 'Lesley Dunlop', 'Phoebe Nicholls', 'Pat Gorman', 'Claire Davenport', 'Orla Pederson', 'Patsy Smart', 'Frederick Treves', 'Stromboli', 'Richard Hunter', 'James Cormack', 'Robert Lewis Bush', 'Roy Evans', 'Joan Rhodes', 'Nula Conwell', 'Tony London', 'Alfie Curtis', 'Bernadette Milnes', 'Brenda Kempner', 'Carol Harrison', 'Hugh Manning', 'Dennis Burgess', 'Fanny Carby', 'William Morgan Sheppard', 'Kathleen Byron', 'Gerald Case', 'David Ryall', 'Deirdre Costello', 'Pauline Quirke', 'Kenny Baker', 'Chris Greener', 'Marcus Powell', 'Gilda Cohen', 'Lesley Scoble', 'Teri Scoble', 'Eiji Kusuhara', 'Robert Day', 'Patricia Hodge', 'Tommy Wright', 'Peter Davidson', 'John Rapley', 'Hugh Spight', 'Teresa Codling', 'Marion Betzold', 'Caroline Haigh', 'Florenzio Morgado', 'Victor Kravchenko', 'Beryl Hicks', 'Michele Amas', 'Lucie Alford', 'Penny Wright', 'Janie Kells', 'Lydia Lisle', 'David Lynch', 'Harry Fielder', 'Jack Armstrong', 'Ralph Morse', 'Fred Wood', 'Adam Caine', 'Tony Clarkin', 'Dave Cooper', 'Chick Fowles', 'Juba Kennerley', 'Eric Bergren', 'Christopher De Vore', 'Jay McGrath', 'Henry Roberts', 'Kevin Schumm', 'Ian Selby', 'Guy Standeven', 'Reg Thomason', 'Jill Goldston']","['Brooksfilms', 'Paramount']",https://letterboxd.com//film/the-elephant-man/
Chinatown,1974,Roman Polanski,"['Thriller', 'Mystery', 'Crime', 'Drama']",4.5,4.29,130,['USA'],English,"['English', 'Spanish', 'Cantonese']",393556,113372,119965,"['Jack Nicholson', 'Faye Dunaway', 'John Huston', 'Perry Lopez', 'John Hillerman', 'Diane Ladd', 'Roman Polanski', 'Roy Jenson', 'Richard Bakalyan', 'James Hong', 'Bruce Glover', 'Joe Mantell', 'Roy Roberts', 'Noble Willingham', 'Rance Howard', 'Jesse Vint', 'Burt Young', 'Lee de Broux', 'Darrell Zwerling', 'Nandu Hinds', ""James O'Rear"", 'Beulah Quo', 'Jerry Fujikawa', 'Belinda Palmer', 'Elliott Montgomery', 'George Justin', 'C.O. Erickson', 'Charles Knapp', 'Claudio Martínez', 'Federico Roberto', 'Allan Warnick', 'John Holland', 'Jim Burk', 'Denny Arnold', 'Elizabeth Harding', 'John Rogers', 'Cecil Elliott', 'Paul Jenkins', 'Bob Golden', 'Richard Warren', 'Fritzi Burr', 'Cosmo Sardo']","['Paramount', 'Long Road Productions', 'Penthouse', 'Robert Evans Company']",https://letterboxd.com//film/chinatown/
Howl's Moving Castle,2004,Hayao Miyazaki,"['Fantasy', 'Adventure', 'Animation']",3.5,4.31,119,['Japan'],Japanese,['Japanese'],1316828,205663,570403,"['Chieko Baisho', 'Takuya Kimura', 'Akihiro Miwa', 'Tatsuya Gashûin', 'Ryunosuke Kamiki', 'Mitsunori Isaki', 'Yo Oizumi', 'Akio Otsuka', 'Daijirô Harada', 'Haruko Katō', 'Makoto Yasumura', 'Manabu Muraji', 'Keiko Tsukamoto', 'Yayoi Kazuki', 'Seiji Sasaki', 'Hiroshi Takahashi', 'Mayuno Yasokawa', 'Rio Kanno', 'Kojiro Takahashi', 'Akiyoshi Sakurai', 'Momoko Kurita', 'Mina Meguro', 'Yasuhiro Ohara', 'Akio Tanaka', 'Rina Yamada', 'Tomoe Hanba', 'Naoto Kaji', 'Teruo Seki', 'Shinobu Katabuchi', 'Masako Inui', 'Yohei Ohbayashi', 'Takeshi Miyajima', 'Yukiko Mizuochi', 'Maki Koizumi', 'Nobito Nishioka', 'Teppei Akashi', 'Reiko Onishi', 'Yumiko Ogata', 'Hiroyuki Kamikawaji', 'Tomohiko Kiyota', 'Kaori Kaneko', 'Aiko Nakajima', 'Jun Kuwahara', 'Yuta Kobayashi', 'Yuko Nomura', 'Tamayo Fukushi', 'Atsushi Takeya', 'Yoshifumi Nakagawa', 'Hiroki Tanaka', 'Yohei Matsukado', 'Akane Fujisaki', 'Izumi Matsuoka', 'Tomonori Yanagibashi', 'Ken Yasuda', 'Hiroyuki Morisaki', 'Shigeyuki Totsugi', 'Takuma Otoo']","['Studio Ghibli', 'dentsu Music And Entertainment', 'Mitsubishi', 'Nippon Television Network Corporation', 'TFC', 'Tokuma Shoten', 'd-rights']",https://letterboxd.com//film/howls-moving-castle/
Dial M for Murder,1954,Alfred Hitchcock,"['Crime', 'Thriller']",4,4.11,105,['USA'],English,['English'],162682,45606,44698,"['Ray Milland', 'Grace Kelly', 'Robert Cummings', 'John Williams', 'Anthony Dawson', 'Leo Britt', 'Patrick Allen', 'George Leigh', 'George Alderson', 'Robin Hughes', 'Jack Cunningham', 'Guy Doleman', 'Bess Flowers', 'Sam Harris', 'Harold Miller', 'Martin Milner', 'Forbes Murray', 'Thayer Roberts', ""William H. O'Brien"", 'Alfred Hitchcock']",['Warner Bros. Pictures'],https://letterboxd.com//film/dial-m-for-murder/
Gone with the Wind,1939,"Victor Fleming, George Cukor","['Romance', 'Drama', 'War']",4,3.84,233,['USA'],English,['English'],239318,74065,47644,"['Vivien Leigh', 'Clark Gable', 'Olivia de Havilland', 'Leslie Howard', 'Hattie McDaniel', 'Thomas Mitchell', ""Barbara O'Neil"", 'Evelyn Keyes', 'Ann Rutherford', 'George Reeves', 'Fred Crane', 'Oscar Polk', 'Butterfly McQueen', 'Victor Jory', 'Everett Brown', 'Howard Hickman', 'Alicia Rhett', 'Rand Brooks', 'Carroll Nye', 'Laura Hope Crews', ""Eddie 'Rochester' Anderson"", 'Harry Davenport', 'Leona Roberts', 'Jane Darwell', 'Ona Munson', 'Paul Hurst', 'Isabel Jewell', 'Cammie King', 'Eric Linden', 'J. M. Kerrigan', 'Ward Bond', 'Jackie Moran', 'Cliff Edwards', 'Lillian Kemble-Cooper', 'Yakima Canutt', 'Marcella Martin', 'Louis Jean Heydt', 'Mickey Kuhn', 'Olin Howland', 'Irving Bacon', 'Robert Elliott', 'William Bakewell', 'Mary Anderson', 'John Albright', 'Eric Alden', 'John Arledge', 'Roscoe Ates', 'Trevor Bardette', 'Lennie Bluett', 'Ralph Brooks', 'Daisy Bufford', 'Ann Bupp', 'James Bush', 'Ruth Byers', 'Gary Carlson', 'Horace B. Carpenter', 'Louise Carter', 'Shirley Chambers', 'Eddy Chandler', 'Wallis Clark', 'Richard Clucas', 'Frank Coghlan Jr.', 'Billy Cook', 'Gino Corrado', 'Martina Cortina', 'Luke Cosgrave', 'Kernan Cripps', 'Patrick Curtis', 'Ned Davenport', ""Yola d'Avril"", 'Lester Dorr', 'Phyllis Douglas', 'Joan Drake', 'F. Driver', 'Edythe Elliott', 'Susan Falligant', 'Richard Farnsworth', 'Frank Faylen', 'Kelly Griffin', 'George Hackathorne', 'Chuck Hamilton', 'Evelyn Harding', 'Inez Hatchett', 'Jean Heker', 'William Hoehne Jr.', 'Ricky Holt', 'Shep Houghton', 'Jerry James', 'Si Jenks', 'Tommy Kelly', 'Emmett King', 'W. Kirby', 'Timothy J. Lonergan', 'Margaret Mann', 'William McClain', 'George Meeker', 'Charles Middleton', 'Alberto Morin', 'Adrian Morris', 'Lee Murray', 'H. Nellman', 'David Newell', 'Naomi Pharr', 'Lee Phelps', 'Spencer Quinn', 'Jolane Reynolds', 'Marjorie Reynolds', 'Suzanne Ridgway', 'Louisa Robert', 'Azarene Rogers', 'Scott Seaton', 'Tom Seidel', 'Terry Shero', 'William Stack', 'William Stelling', 'Harry Strang', 'Dirk Wayne Summers', 'Emerson Treacy', 'Phillip Trent', 'Julia Ann Tuck', 'Tom Tyler', 'Dale Van Sickel', 'E. Alyn Warren', 'Blue Washington', 'Rita Waterhouse', 'John Joseph Waterman Jr.', 'Dan White', 'Ernest Whitman', 'Guy Wilkerson', 'Zack Williams', 'John Wray', 'Arthur Tovey']","['Selznick International Pictures', 'Metro-Goldwyn-Mayer']",https://letterboxd.com//film/gone-with-the-wind/
V for Vendetta,2005,James McTeigue,"['Thriller', 'Science Fiction', 'Action']",nan,3.83,132,"['Germany', 'UK', 'USA']",English,['English'],912120,81332,231460,"['Natalie Portman', 'Hugo Weaving', 'Stephen Rea', 'Stephen Fry', 'John Hurt', 'Tim Pigott-Smith', 'Natasha Wightman', 'Rupert Graves', 'Roger Allam', 'Ben Miles', 'Sinéad Cusack', 'Eddie Marsan', 'John Standing', 'Imogen Poots', 'Clive Ashborn', 'Emma Field-Rayner', 'Ian Burfield', 'Mark Phoenix', 'Alister Mazzotti', 'Billie Cook', 'Guy Henry', 'Cosima Shaw', 'Megan Gay', 'Roderic Culver', 'Andy Rashleigh', 'Chad Stahelski', 'Antje Rau', 'Amelda Brown', 'Richard Campbell', 'Mark Longhurst', 'Charles Cork', 'John Ringham', 'Oliver Bradshaw', 'Juliet Howland', 'Joseph Rye', 'Malcolm Sinclair', 'Madeleine Rakic-Platt', 'Selina Giles', 'Carsten Hayes', 'Derek Hutchinson', 'Martin Savage', 'Grant Burgin', 'Greg Donaldson', 'Jason Griffiths', 'Laura Greenwood', 'Paul Antony-Barber', 'Anna Farnworth', 'Mary Stockley', 'Simon Newby', 'David Merheb', 'Dulcie Smart', 'Ben Posener', 'Ian T. Dickinson', 'Julie Brown', 'Eamon Geoghegan', 'Matthew Bates', 'David Leitch', 'Matt Wilkinson', 'Martin McGlade', 'Richard Laing', 'Michael Simkins', 'William Tapley', 'Tony Cook', 'Christopher Fosh', 'Keith How', 'Norman Campbell Rees', 'Andy Callaghan', 'Forbes KB', 'João Costa Menezes', 'Chris Wilson', 'Nicolas de Pruyssenaere', 'David Decio', 'Rami Hilmi', 'Mathis Landwehr', 'Jason Oettle', 'Wolfgang Stegemann']","['Virtual Studios', 'Anarchos Productions', 'Silver Pictures', 'Fünfte Babelsberg Film', 'Warner Bros. Productions', 'DC Vertigo']",https://letterboxd.com//film/v-for-vendetta/
Prisoners,2013,Denis Villeneuve,"['Thriller', 'Crime', 'Drama']",4,4.28,153,['USA'],English,['English'],1164636,197856,428284,"['Hugh Jackman', 'Jake Gyllenhaal', 'Maria Bello', 'Terrence Howard', 'Paul Dano', 'Viola Davis', 'Melissa Leo', 'Dylan Minnette', 'Zoë Soul', 'Wayne Duvall', 'David Dastmalchian', 'Len Cariou', 'Sandra Ellis Lafferty', 'Erin Gerasimovich', 'Kyla-Drew', 'Brad James', 'Anthony Reynolds', 'Robert C. Treveiler', 'Victoria Staley', 'Todd Truley', 'Brian Daye', 'Alisa Harris', 'Robert Mello', 'Jeff Pope', 'Rodrick Goins', 'Mark Drum', 'Lana Yoo', 'Pam Smith', 'Gloria Webber', 'Michelle Keller', 'John Atwood', 'Stacy Melich', 'J. Omar Castro', 'Jane McNeill', 'Brody Rose']","['Alcon Entertainment', '8:38 Productions', 'Madhouse Entertainment']",https://letterboxd.com//film/prisoners/
Raging Bull,1980,Martin Scorsese,['Drama'],4,4.25,129,['USA'],English,['English'],430274,144622,132333,"['Robert De Niro', 'Joe Pesci', 'Cathy Moriarty', 'Frank Vincent', 'Nicholas Colasanto', 'Mario Gallo', 'Bernie Allen', 'Joseph Bono', 'Lori Anne Flax', 'Theresa Saldana', 'Frank Adonis', 'Bill Hanrahan', 'Frank Topham', 'Don Dunphy', 'Kevin Mahon', 'Louis Raftis', 'Johnny Turner', 'Floyd Anderson', 'Gene LeBell', 'Harold Valan', 'Victor Magnotta', 'Johnny Barnes', 'John Thomas', 'Kenny Davis', 'Paul Carmello', 'Jimmy Lennon Sr.', 'Bobby Rings', 'Marty Denkin', 'Shay Duffin', 'Eddie Mustafa Muhammad', 'Dick Whittington', 'Jack Lotz', 'Kevin Breslin', 'Frank Shain', 'Coley Wallace', 'Fritzie Higgins', 'George Latka', 'Fred Dennis', 'Robert B. Loring', 'Vern De Paul', 'Chuck Hassett', 'Ken Richards', 'Peter Fain', 'Billy Varga', 'Harvey Parry', 'Ted Husing', 'Michael Badalucco', 'Thomas Beansy Lobasso', 'Paul Forrest', 'Peter Petrella', 'Sal Serafino Tomassetti', 'Geraldine Smith', 'Mardik Martin', 'Maryjane Lauria', 'Linda Artuso', 'Peter Savage', 'Daniel P. Conte', 'Joe Malanga', 'Sabine Turco Jr.', 'Steve Orlando', 'Silvio García Jr.', 'John Arceri', 'Joseph A. Morale', 'James Dimodica', 'Robert Uricola', 'Andrea Orlando', 'Allan Malamud', 'D.J. Blair', 'Laura James', 'Richard McMurray', 'Mary Albee', 'Lisa Katz', 'Candy Moore', 'Richard A. Berk', 'Theodore Saunders', 'Noah Young', 'Nick Trisko', 'Lou Tiano', 'Bob Evan Collins', 'Wally K. Berns', 'Allen Joseph', 'Bob Aaron', 'Glenn Leigh Marshall', 'Martin Scorsese', 'Vincent Barbi', 'Joseph Bergmann', 'Scott Crawford', 'Dennis Crosswhite', 'Robert Dahdah', 'Vincent Di Paolo', 'Bruno DiGiorgi', 'Marty Farrell', 'R. Michael Givens', 'Charles Guardino', 'Bob Harks', 'Chuck Hicks', 'Michael Charles Hill', 'Walt La Rue', 'Angelo Lamonea', 'David LeBell', 'Tony Lip', 'Bill Mazer', 'Thomas Murphy', 'Gil Perkins', 'Gene Poe', 'Jerry Schram', 'Glenn Stanton', 'John Turturro', 'McKenzie Westmore', 'Charles Scorsese']","['United Artists', 'Chartoff-Winkler Productions']",https://letterboxd.com//film/raging-bull/
"Lock, Stock and Two Smoking Barrels",1998,Guy Ritchie,"['Comedy', 'Crime']",nan,3.94,105,"['UK', 'USA']",English,['English'],265403,38878,68022,"['Jason Flemyng', 'Dexter Fletcher', 'Nick Moran', 'Jason Statham', 'Steven Mackintosh', 'Nicholas Rowe', 'Nick Marcq', 'Charles Forbes', 'Vinnie Jones', 'Lenny McLean', 'Peter McNicholl', 'P.H. Moriarty', 'Frank Harper', 'Steve Sweeney', 'Huggy Leaver', 'Ronnie Fox', 'Tony McMahon', 'Stephen Marcus', 'Vas Blackwood', 'Sting', 'Jake Abraham', 'Rob Brydon', 'Stephen Callender-Ferrier', 'Steve Collins', ""Elwin 'Chopper' David"", 'Vera Day', 'Jimmy Flint', 'Alan Ford', 'Sydney Golder', 'Alex Hall', 'John Houchin', 'Derek Howard', 'Danny John-Jules', 'Bal Jusar', 'Tim Maurice-Jones', 'Victor McGuire', 'Mark Mooney', 'Suzy Ratner', 'David Reid', 'Graham Stevens', 'James Tarbuck', 'Andrew Tiernan', 'Richard Vanstone', 'Matthew Vaughn']","['Summit Entertainment', 'The Steve Tisch Company', 'SKA Films', 'PolyGram Filmed Entertainment', 'HandMade Films']",https://letterboxd.com//film/lock-stock-and-two-smoking-barrels/
The Secret in Their Eyes,2009,Juan José Campanella,"['Thriller', 'Drama', 'Mystery']",4,4.16,130,"['Argentina', 'Spain']",Spanish,['Spanish'],114586,28648,34743,"['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago', 'Javier Godino', 'Guillermo Francella', 'Carla Quevedo', 'Bárbara Palladino', 'Alejandro Abelenda', 'Mario Alarcón', 'Rudy Romano', 'Mariano Argento', 'Sebastián Blanco', 'Gabriela Daniell', 'José Luis Gioia', 'Juan José Ortíz', 'Kiko Cerone', 'Fernando Pardo', 'Maximiliano Trento', 'Sergio López Santana', 'Elvio Duvini', 'David Di Nápoli', 'Darío Valenzuela', 'Alicia Haydée Pennachi', 'Carlos Mele', 'Iván Sosa', 'Judith Buchalter', 'Héctor La Porta', 'Liliana Cuomo', 'Alejandro Pérez', 'Pedro Kochdilian', 'Oscar Sánchez']","['Canal+ España', '100 Bares', 'Tornasol Films', 'Ministerio de Cultura', 'INCAA', 'Haddock Films', 'TVE', 'Telefe']",https://letterboxd.com//film/the-secret-in-their-eyes/
Inside Out,2015,Pete Docter,"['Comedy', 'Family', 'Animation', 'Adventure', 'Drama']",4,3.81,95,['USA'],English,['English'],2239712,177909,613057,"['Amy Poehler', 'Phyllis Smith', 'Bill Hader', 'Kaitlyn Dias', 'Richard Kind', 'Lewis Black', 'Mindy Kaling', 'Diane Lane', 'Kyle MacLachlan', 'Bobby Moynihan', 'Paula Poundstone', 'Paula Pell', 'Dave Goelz', 'Frank Oz', 'Josh Cooley', 'Flea', 'John Ratzenberger', 'Carlos Alazraqui', 'Peter Sagal', 'Rashida Jones', 'Jess Harnell', 'Danny Mann', 'Lori Alan', 'Gregg Berger', 'Veronika Bonell', 'John Cygan', 'Laraine Newman']","['Pixar', 'Walt Disney Pictures']",https://letterboxd.com//film/inside-out-2015/
Spider-Man: No Way Home,2021,Jon Watts,"['Action', 'Adventure', 'Science Fiction']",3.5,3.86,148,['USA'],English,"['English', 'Tagalog']",2280274,371103,916935,"['Tom Holland', 'Zendaya', 'Benedict Cumberbatch', 'Jacob Batalon', 'Jon Favreau', 'Jamie Foxx', 'Willem Dafoe', 'Alfred Molina', 'Benedict Wong', 'Tony Revolori', 'Marisa Tomei', 'Andrew Garfield', 'Tobey Maguire', 'Angourie Rice', 'Arian Moayed', 'Paula Newsome', 'Hannibal Buress', 'Martin Starr', 'J.B. Smoove', 'J.K. Simmons', 'Rhys Ifans', 'Charlie Cox', 'Thomas Haden Church', 'Emily Fong', 'Mary Rivera', 'Rudy Eisenzopf', 'Kathleen Cardoso', 'Jonathan Sam', 'Andrew Dunlap', 'Ben VanderMey', 'Zany Dunlap', 'B. Clutch Dunlap', 'Minnah Dunlap', 'Gary Weeks', 'Gregory Konow', 'Carol Anne Dines', 'Anisa Nyell Johnson', 'Willie Burton', 'Mallory Hoff', 'Greg Clarkson', 'Regina Ting Chen', 'Robert Mitchel Owenby', 'Glenn Keogh', 'Paris Benjamin', 'Jwaundace Candece', 'Taylor St. Clair', 'Gabriella Cila', 'Darnell Appling', 'Rolando Fernandez', 'Edward Force', 'Michael Le', 'Dean Meminger', 'Frederick A. Brown', 'Cristo Fernández', 'Clay Savage', 'Tom Hardy', 'Jake Gyllenhaal', 'Jay Karales', 'Gina Aponte', 'John Barnes', 'Harry Holland', 'Haroon Khan']","['Marvel Studios', 'Pascal Pictures', 'Columbia Pictures']",https://letterboxd.com//film/spider-man-no-way-home/
"Three Billboards Outside Ebbing, Missouri",2017,Martin McDonagh,"['Crime', 'Drama']",3,4.02,115,"['UK', 'USA']",English,['English'],791125,112289,245926,"['Frances McDormand', 'Woody Harrelson', 'Sam Rockwell', 'Lucas Hedges', 'Abbie Cornish', 'Caleb Landry Jones', 'Peter Dinklage', 'John Hawkes', 'Samara Weaving', 'Zeljko Ivanek', 'Clarke Peters', 'Amanda Warren', 'Kerry Condon', 'Darrell Britt-Gibson', 'Kathryn Newton', 'Sandy Martin', 'Riya May Atwood', 'Selah Atwood', 'Malaya Rivera Drew', 'Christopher Berry', 'Jerry Winsett', 'Brendan Sexton III', 'Alejandro Barrios', 'Jason Ledford', 'Gregory Nassif St. John', 'Allyssa Barley', 'William J. Harrison', 'Eleanor Threatt', 'Michael Aaron Milligan', 'Nick Searcy']","['Blueprint Pictures', 'Cutting Edge Group', 'Fox Searchlight Pictures', 'Film4 Productions']",https://letterboxd.com//film/three-billboards-outside-ebbing-missouri/
Trainspotting,1996,Danny Boyle,"['Drama', 'Crime']",nan,4.19,94,"['UK', 'USA']",English,['English'],881377,131805,298611,"['Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller', 'Kevin McKidd', 'Robert Carlyle', 'Kelly Macdonald', 'Peter Mullan', 'James Cosmo', 'Eileen Nicholas', 'Susan Vidler', 'Pauline Lynch', 'Shirley Henderson', 'Stuart McQuarrie', 'Irvine Welsh', 'Dale Winton', 'Keith Allen', 'Kevin Allen', 'Annie Louise Ross', 'Billy Riddoch', 'Fiona Bell', 'Hugh Ross', 'Victor Eadie', 'Kate Donnelly', 'Finlay Welsh', 'Eddie Nestor']","['Figment Films', 'Film4 Productions', 'PolyGram Filmed Entertainment', 'Miramax', 'The Noel Gay Motion Picture Company']",https://letterboxd.com//film/trainspotting/
